OG0000187	0.116088	0.0723265	0.0400804	
OG0000188	0.116088	0.0723265	0.0400804	
OG0000189	0.116088	0.0723265	0.0400804	
OG0000190	0.116088	0.0723265	0.0400804	
OG0000191	0.116088	0.0723265	0.0400804	
OG0000192	0.116088	0.0723265	0.0400804	
OG0000193	0.116088	0.0723265	0.0400804	
OG0000194	0.116088	0.0723265	0.0400804	
OG0000195	0.116088	0.0723265	0.0400804	
OG0000196	0.116088	0.0723265	0.0400804	
OG0000197	0.116088	0.0723265	0.0400804	
OG0000198	0.116088	0.0723265	0.0400804	
OG0000199	0.116088	0.0723265	0.0400804	
OG0000200	0.116088	0.0723265	0.0400804	
OG0000201	0.116088	0.0723265	0.0400804	
OG0000202	0.116088	0.0723265	0.0400804	
OG0000203	0.116088	0.0723265	0.0400804	
OG0000204	0.116088	0.0723265	0.0400804	
OG0000205	0.116088	0.0723265	0.0400804	
OG0000207	0.116088	0.0723265	0.0400804	
OG0000208	0.116088	0.0723265	0.0400804	
OG0000209	0.116088	0.0723265	0.0400804	
OG0000210	0.116088	0.0723265	0.0400804	
OG0000212	0.116088	0.0723265	0.0400804	
OG0000213	0.116088	0.0723265	0.0400804	
OG0000214	0.116088	0.0723265	0.0400804	
OG0000215	0.116088	0.0723265	0.0400804	
OG0000216	0.116088	0.0723265	0.0400804	
OG0000217	0.116088	0.0723265	0.0400804	
OG0000218	0.116088	0.0723265	0.0400804	
OG0000219	0.116088	0.0723265	0.0400804	
OG0000220	0.116088	0.0723265	0.0400804	
OG0000221	0.116088	0.0723265	0.0400804	
OG0000222	0.116088	0.0723265	0.0400804	
OG0000223	0.116088	0.0723265	0.0400804	
OG0000224	0.116088	0.0723265	0.0400804	
OG0000225	0.116088	0.0723265	0.0400804	
OG0000226	0.116088	0.0723265	0.0400804	
OG0000227	0.116088	0.0723265	0.0400804	
OG0000228	0.116088	0.0723265	0.0400804	
OG0000229	0.116088	0.0723265	0.0400804	
OG0000230	0.116088	0.0723265	0.0400804	
OG0000231	0.116088	0.0723265	0.0400804	
OG0000232	0.116088	0.0723265	0.0400804	
OG0000233	0.116088	0.0723265	0.0400804	
OG0000234	0.116088	0.0723265	0.0400804	
OG0000235	0.116088	0.0723265	0.0400804	
OG0000236	0.116088	0.0723265	0.0400804	
OG0000237	0.116088	0.0723265	0.0400804	
OG0000238	0.116088	0.0723265	0.0400804	
OG0000239	0.116088	0.0723265	0.0400804	
OG0000240	0.116088	0.0723265	0.0400804	
OG0000241	0.116088	0.0723265	0.0400804	
OG0000242	0.116088	0.0723265	0.0400804	
OG0000243	0.116088	0.0723265	0.0400804	
OG0000248	0.00748235	0.00727059	0.0060196	
OG0000249	0.00748235	0.00727059	0.0060196	
OG0000250	0.00748235	0.00727059	0.0060196	
OG0000251	0.00748235	0.00727059	0.0060196	
OG0000252	0.00748235	0.00727059	0.0060196	
